,Open,High,Low,Close,Volume
2023-06-01 13:39:00,231.852,231.866,231.633,231.656,1081.0
2023-06-01 13:38:00,231.857,231.866,231.683,231.834,1042.0
2023-06-01 13:36:00,231.917,231.926,231.881,231.903,815.0
2023-06-01 13:35:00,232.02,232.03,231.984,232.007,138.0
2023-06-01 13:30:00,231.887,231.906,231.851,231.883,267.0
2023-06-01 13:29:00,231.818,231.906,231.782,231.883,739.0
2023-06-01 13:28:00,231.768,231.777,231.693,231.715,944.0
2023-06-01 13:26:00,231.669,231.718,231.604,231.695,2764.0
2023-06-01 13:25:00,231.343,231.441,231.307,231.418,906.0
2023-06-01 13:24:00,231.753,231.762,231.495,231.596,1470.0
2023-06-01 13:21:00,231.818,231.827,231.782,231.804,725.0
2023-06-01 13:20:00,231.63,231.728,231.594,231.705,270.0
2023-06-01 13:18:00,231.689,231.698,231.584,231.606,458.0
2023-06-01 13:17:00,231.639,231.777,231.569,231.754,468.0
2023-06-01 13:16:00,231.649,231.678,231.613,231.656,361.0
2023-06-01 13:15:00,231.882,231.891,231.801,231.824,483.0
2023-06-01 13:14:00,232.025,232.035,231.885,231.908,987.0
2023-06-01 13:10:00,232.075,232.084,232.039,232.061,102.0
2023-06-01 13:09:00,232.065,232.084,232.029,232.061,244.0
2023-06-01 13:08:00,232.283,232.292,232.078,232.101,1258.0
2023-06-01 13:00:00,232.48,232.49,232.444,232.467,226.0
2023-06-01 12:58:00,232.372,232.381,232.336,232.358,988.0
2023-06-01 12:57:00,232.263,232.322,232.108,232.13,1657.0
2023-06-01 12:55:00,232.391,232.401,232.355,232.378,335.0
2023-06-01 12:53:00,232.406,232.416,232.332,232.355,1079.0
2023-06-01 12:52:00,232.441,232.45,232.405,232.427,249.0
2023-06-01 12:51:00,232.461,232.529,232.365,232.388,1112.0
2023-06-01 12:47:00,232.461,232.47,232.425,232.447,680.0
2023-06-01 12:46:00,232.49,232.5,232.286,232.309,817.0
2023-06-01 12:43:00,232.411,232.42,232.375,232.398,120.0
2023-06-01 12:42:00,232.639,232.648,232.603,232.625,176.0
2023-06-01 12:40:00,232.767,232.777,232.642,232.665,892.0
2023-06-01 12:39:00,232.797,232.806,232.731,232.754,598.0
2023-06-01 12:38:00,232.649,232.717,232.613,232.684,941.0
2023-06-01 12:35:00,232.777,232.787,232.716,232.739,284.0
2023-06-01 12:30:00,232.649,232.658,232.613,232.635,220.0
2023-06-01 12:29:00,232.48,232.589,232.444,232.566,837.0
2023-06-01 12:26:00,231.996,232.336,231.96,232.313,1619.0
2023-06-01 12:25:00,231.827,231.837,231.791,231.814,239.0
2023-06-01 12:24:00,231.976,232.005,231.816,231.967,2771.0
2023-06-01 12:23:00,232.035,232.044,231.999,232.022,644.0
2023-06-01 12:21:00,232.372,232.381,232.336,232.358,142.0
2023-06-01 12:20:00,232.401,232.411,232.365,232.388,685.0
2023-06-01 12:13:00,232.107,232.331,232.071,232.309,1626.0
2023-06-01 12:12:00,232.144,232.173,231.999,232.071,1592.0
2023-06-01 12:08:00,232.174,232.312,232.138,232.289,304.0
2023-06-01 12:06:00,232.292,232.302,232.256,232.279,103.0
2023-06-01 12:02:00,232.104,232.114,232.068,232.091,105.0
2023-06-01 12:01:00,232.263,232.272,232.227,232.249,193.0
2023-06-01 12:00:00,232.688,232.727,232.217,232.239,2709.0
2023-06-01 11:58:00,232.807,232.816,232.647,232.675,753.0
2023-06-01 11:57:00,232.797,232.806,232.761,232.783,108.0
2023-06-01 11:56:00,232.723,232.836,232.687,232.774,1460.0
2023-06-01 11:55:00,232.723,232.737,232.687,232.714,284.0
2023-06-01 11:54:00,232.673,232.683,232.637,232.66,424.0
2023-06-01 11:53:00,232.683,232.693,232.647,232.67,275.0
2023-06-01 11:52:00,232.659,232.698,232.623,232.675,455.0
2023-06-01 11:51:00,232.678,232.796,232.435,232.692,2971.0
2023-06-01 11:50:00,232.936,232.945,232.682,232.704,1619.0
2023-06-01 11:48:00,232.926,232.935,232.756,232.907,437.0
2023-06-01 11:47:00,232.928,232.937,232.892,232.915,122.0
2023-06-01 11:46:00,233.025,233.054,232.87,232.892,2409.0
2023-06-01 11:45:00,232.965,233.014,232.781,232.991,984.0
2023-06-01 11:42:00,232.95,233.143,232.914,233.115,2003.0
2023-06-01 11:39:00,233.04,233.049,233.003,233.026,106.0
2023-06-01 11:37:00,233.282,233.291,233.246,233.268,113.0
2023-06-01 11:36:00,233.094,233.103,233.023,233.046,315.0
2023-06-01 11:35:00,233.054,233.064,233.018,233.041,856.0
2023-06-01 11:33:00,233.044,233.074,232.85,232.962,1695.0
2023-06-01 11:32:00,233.153,233.163,233.078,233.11,1809.0
2023-06-01 11:29:00,233.025,233.054,232.989,233.031,841.0
2023-06-01 11:27:00,232.678,232.688,232.642,232.665,139.0
2023-06-01 11:26:00,232.698,232.707,232.662,232.684,127.0
2023-06-01 11:24:00,232.678,232.688,232.642,232.665,428.0
2023-06-01 11:23:00,232.57,232.688,232.524,232.665,469.0
2023-06-01 11:22:00,232.53,232.539,232.311,232.373,1618.0
2023-06-01 11:21:00,232.411,232.5,232.375,232.467,486.0
2023-06-01 11:20:00,232.233,232.341,232.197,232.284,650.0
2023-06-01 11:19:00,232.194,232.218,232.158,232.192,544.0
2023-06-01 11:16:00,232.179,232.188,232.143,232.165,180.0
2023-06-01 11:15:00,232.07,232.232,232.034,232.21,784.0
2023-06-01 11:14:00,232.085,232.094,232.049,232.071,122.0
2023-06-01 11:13:00,231.921,232.104,231.885,232.081,615.0
2023-06-01 11:12:00,231.738,231.748,231.698,231.72,993.0
2023-06-01 11:10:00,231.63,231.678,231.594,231.656,720.0
2023-06-01 11:09:00,231.674,231.683,231.638,231.66,123.0
2023-06-01 11:08:00,231.412,231.728,231.376,231.705,1640.0
2023-06-01 11:06:00,231.085,231.203,231.05,231.181,745.0
2023-06-01 11:04:00,231.029,231.038,230.993,231.015,126.0
2023-06-01 11:02:00,231.006,231.144,230.97,231.121,744.0
2023-06-01 10:59:00,230.591,230.6,230.555,230.577,156.0
2023-06-01 10:56:00,230.878,230.887,230.763,230.785,382.0
2023-06-01 10:54:00,230.739,230.748,230.703,230.725,103.0
2023-06-01 10:50:00,230.155,230.728,230.12,230.706,1442.0
2023-06-01 10:49:00,230.264,230.273,230.228,230.251,129.0
2023-06-01 10:48:00,230.482,230.491,230.174,230.29,2058.0
2023-06-01 10:47:00,230.571,230.58,230.535,230.557,348.0
2023-06-01 10:46:00,230.526,230.725,230.491,230.702,360.0
2023-06-01 10:45:00,230.264,230.481,230.228,230.389,1065.0
2023-06-01 10:42:00,230.294,230.303,230.159,230.206,565.0
2023-06-01 10:41:00,230.155,230.164,230.035,230.068,1537.0
2023-06-01 10:40:00,230.007,230.016,229.971,229.993,1138.0
2023-06-01 10:39:00,229.819,230.016,229.783,229.993,480.0
2023-06-01 10:38:00,230.017,230.056,229.823,229.993,2830.0
2023-06-01 10:35:00,230.284,230.293,230.248,230.27,163.0
2023-06-01 10:34:00,230.284,230.402,230.248,230.27,680.0
2023-06-01 10:33:00,230.081,230.09,230.045,230.068,117.0
2023-06-01 10:31:00,230.135,230.145,230.1,230.122,114.0
2023-06-01 10:30:00,229.779,230.105,229.744,229.909,1610.0
2023-06-01 10:28:00,230.581,230.59,230.545,230.567,1154.0
2023-06-01 10:25:00,230.511,230.57,230.476,230.547,951.0
2023-06-01 10:24:00,230.917,230.926,230.881,230.904,620.0
2023-06-01 10:22:00,230.927,231.194,230.891,231.032,2266.0
2023-06-01 10:19:00,230.977,231.006,230.862,230.889,900.0
2023-06-01 10:18:00,230.868,230.877,230.466,230.488,866.0
2023-06-01 10:17:00,231.165,231.174,230.911,230.933,311.0
2023-06-01 10:16:00,231.165,231.174,231.129,231.151,285.0
2023-06-01 10:15:00,231.323,231.332,231.247,231.27,561.0
2023-06-01 10:12:00,231.639,231.649,231.604,231.626,129.0
2023-06-01 10:11:00,231.63,231.639,231.356,231.378,2256.0
2023-06-01 10:10:00,231.867,231.876,231.831,231.853,159.0
2023-06-01 10:04:00,231.926,231.936,231.89,231.913,312.0
2023-06-01 10:00:00,231.501,231.864,231.336,231.497,1061.0
2023-06-01 09:59:00,231.283,231.292,230.753,230.775,272.0
2023-06-01 09:56:00,231.066,231.114,230.941,231.087,770.0
2023-06-01 09:55:00,231.125,231.134,230.703,231.104,1449.0
2023-06-01 09:54:00,230.947,231.006,230.911,230.983,597.0
2023-06-01 09:49:00,230.808,230.857,230.654,230.834,1115.0
2023-06-01 09:46:00,231.174,231.194,231.139,231.171,606.0
2023-06-01 09:45:00,230.462,230.471,230.426,230.448,132.0
2023-06-01 09:43:00,231.095,231.104,230.585,230.923,1465.0
2023-06-01 09:41:00,231.742,231.752,231.613,231.636,623.0
2023-06-01 09:40:00,232.431,232.44,232.059,232.081,1952.0
2023-06-01 09:37:00,233.203,233.212,233.167,233.189,321.0
2023-06-01 09:35:00,231.946,232.104,231.91,232.081,608.0
2023-06-01 09:33:00,232.936,232.945,231.693,231.764,1345.0
2023-06-01 09:30:00,232.035,232.965,231.97,232.942,7483.0
2023-06-01 09:29:00,232.362,232.371,232.296,232.318,61.0
2023-06-01 08:28:00,232.203,232.213,232.167,232.19,266.0
2023-06-01 08:02:00,232.203,232.213,232.167,232.19,1.0
2023-06-01 06:58:00,234.964,234.973,234.928,234.95,5.0
2023-07-31 19:00:00,289.769,289.781,287.499,287.526,61755.0
2023-07-31 18:30:00,289.769,289.781,289.725,289.752,61754.0
2023-07-31 16:12:00,289.769,289.781,289.725,289.752,25.0
2023-07-31 16:10:00,289.769,289.781,289.725,289.752,61754.0
2023-07-31 16:04:00,284.951,284.962,284.907,284.934,1.0
2023-07-31 16:02:00,289.769,289.781,289.725,289.752,39.0
2023-07-31 16:01:00,289.769,289.781,289.725,289.752,5019.0
2023-07-31 16:00:00,289.779,289.791,289.467,289.752,149734.0
2023-07-31 15:59:00,289.908,289.929,289.358,289.762,12270.0
2023-07-31 15:58:00,289.849,290.018,289.775,289.97,3155.0
2023-07-31 15:57:00,289.918,290.068,289.775,289.861,4585.0
2023-07-31 15:56:00,289.888,290.038,289.774,289.802,2621.0
2023-07-31 15:55:00,289.71,289.89,289.581,289.861,2726.0
2023-07-31 15:54:00,289.562,289.633,289.497,289.564,1220.0
2023-07-31 15:53:00,289.433,289.613,289.388,289.545,2655.0
2023-07-31 15:52:00,289.364,289.514,289.289,289.485,1792.0
2023-07-31 15:51:00,289.423,289.553,289.368,289.525,1969.0
2023-07-31 15:50:00,289.339,289.415,289.195,289.312,1823.0
2023-07-31 15:49:00,289.166,289.227,289.121,289.198,2119.0
2023-07-31 15:48:00,289.067,289.078,289.022,289.05,283.0
2023-07-31 15:47:00,289.057,289.143,288.884,288.929,2854.0
2023-07-31 15:46:00,289.156,289.187,289.072,289.114,2247.0
2023-07-31 15:45:00,289.032,289.158,288.859,289.0,2894.0
2023-07-31 15:44:00,289.057,289.158,288.955,289.02,1480.0
2023-07-31 15:43:00,288.968,289.108,288.923,289.08,449.0
2023-07-31 15:42:00,289.062,289.074,289.017,289.045,280.0
2023-07-31 15:41:00,289.013,289.069,288.968,289.04,1093.0
2023-07-31 15:40:00,289.196,289.217,289.037,289.065,1562.0
2023-07-31 15:39:00,289.319,289.331,288.824,288.852,1403.0
2023-07-31 15:37:00,289.522,289.534,289.462,289.49,439.0
2023-07-31 15:36:00,289.478,289.509,289.433,289.48,337.0
2023-07-31 15:34:00,289.557,289.682,289.444,289.471,691.0
2023-07-31 15:33:00,289.646,289.657,289.601,289.629,298.0
2023-07-31 15:32:00,289.819,289.83,289.774,289.802,168.0
2023-07-31 15:31:00,290.012,290.023,289.823,289.995,814.0
2023-07-31 15:30:00,290.047,290.157,290.002,290.034,1397.0
2023-07-31 15:29:00,290.022,290.033,289.977,290.005,211.0
2023-07-31 15:28:00,290.254,290.266,290.002,290.029,349.0
2023-07-31 15:27:00,290.076,290.088,290.011,290.039,515.0
2023-07-31 15:26:00,290.205,290.335,290.049,290.076,1488.0
2023-07-31 15:25:00,290.546,290.558,290.412,290.44,875.0
2023-07-31 15:24:00,290.749,290.761,290.471,290.499,484.0
2023-07-31 15:23:00,290.739,290.751,290.684,290.712,630.0
2023-07-31 15:22:00,290.897,290.909,290.645,290.673,3651.0
2023-07-31 15:21:00,290.838,291.023,290.783,290.994,962.0
2023-07-31 15:20:00,290.729,290.81,290.664,290.781,1298.0
2023-07-31 15:15:00,290.833,290.845,290.788,290.816,758.0
2023-07-31 15:14:00,290.755,290.949,290.71,290.92,229.0
2023-07-31 15:12:00,290.932,290.944,290.793,290.915,605.0
2023-07-31 15:11:00,290.986,290.998,290.941,290.969,799.0
2023-07-31 15:09:00,291.036,291.067,290.899,291.039,767.0
2023-07-31 15:05:00,291.08,291.092,291.035,291.063,385.0
2023-07-31 15:02:00,291.165,291.196,291.119,291.167,353.0
2023-07-31 15:01:00,291.268,291.28,291.223,291.251,156.0
2023-07-31 15:00:00,291.224,291.359,291.179,291.249,458.0
2023-07-31 14:59:00,291.224,291.394,291.179,291.365,879.0
2023-07-31 14:54:00,291.125,291.137,291.08,291.108,271.0
2023-07-31 14:52:00,290.907,290.919,290.862,290.89,144.0
2023-07-31 14:49:00,291.12,291.166,291.075,291.138,765.0
2023-07-31 14:48:00,291.076,291.087,291.03,291.058,209.0
2023-07-31 14:47:00,290.947,291.008,290.902,290.979,1240.0
2023-07-31 14:44:00,290.897,290.909,290.852,290.88,135.0
2023-07-31 14:43:00,290.888,290.899,290.842,290.87,312.0
2023-07-31 14:42:00,290.695,290.706,290.65,290.678,222.0
2023-07-31 14:39:00,290.967,290.978,290.922,290.95,388.0
2023-07-31 14:38:00,290.967,290.978,290.922,290.95,1052.0
2023-07-31 14:31:00,290.838,290.85,290.793,290.821,239.0
2023-07-31 14:30:00,290.986,290.998,290.941,290.969,151.0
2023-07-31 14:28:00,290.67,290.815,290.625,290.786,1197.0
2023-07-31 14:23:00,290.65,290.667,290.496,290.564,972.0
2023-07-31 14:14:00,290.888,290.998,290.842,290.875,866.0
2023-07-31 14:13:00,291.066,291.077,291.021,291.049,265.0
2023-07-31 14:12:00,290.907,291.112,290.862,291.083,518.0
2023-07-31 14:07:00,291.303,291.315,291.258,291.286,107.0
2023-07-31 14:06:00,291.422,291.433,291.377,291.405,467.0
2023-07-31 14:02:00,291.204,291.216,291.159,291.187,164.0
2023-07-31 13:59:00,291.135,291.147,291.09,291.118,252.0
2023-07-31 13:51:00,290.892,290.904,290.847,290.875,121.0
2023-07-31 13:50:00,291.006,291.087,290.961,291.058,556.0
2023-07-31 13:48:00,291.026,291.038,290.981,291.009,411.0
2023-07-31 13:47:00,290.69,290.701,290.645,290.673,911.0
2023-07-31 13:46:00,290.67,290.681,290.625,290.653,198.0
2023-07-31 13:44:00,290.67,290.681,290.625,290.653,131.0
2023-07-31 13:42:00,290.509,290.52,290.464,290.492,358.0
2023-07-31 13:41:00,290.507,290.518,290.279,290.306,263.0
2023-07-31 13:40:00,290.828,290.84,290.551,290.579,291.0
2023-07-31 13:39:00,290.878,290.889,290.833,290.861,282.0
2023-07-31 13:31:00,290.799,290.81,290.753,290.781,541.0
2023-07-31 13:28:00,290.462,290.711,290.417,290.682,593.0
2023-07-31 13:27:00,290.363,290.375,290.318,290.346,691.0
2023-07-31 13:20:00,290.304,290.315,290.259,290.287,287.0
2023-07-31 13:19:00,290.056,290.227,290.011,290.199,365.0
2023-07-31 13:18:00,290.244,290.256,290.199,290.227,166.0
2023-07-31 13:17:00,290.442,290.513,290.12,290.148,419.0
2023-07-31 13:15:00,290.294,290.305,290.249,290.277,109.0
2023-07-31 13:10:00,290.591,290.602,290.546,290.574,294.0
2023-07-31 13:07:00,290.106,290.117,290.061,290.089,847.0
2023-07-31 13:02:00,289.938,290.078,289.843,289.871,464.0
2023-07-31 13:01:00,290.081,290.093,290.036,290.064,276.0
2023-07-31 12:59:00,290.081,290.216,290.036,290.188,462.0
2023-07-31 12:58:00,290.027,290.216,289.982,290.188,871.0
2023-07-31 12:55:00,290.017,290.028,289.888,289.916,822.0
2023-07-31 12:54:00,289.949,289.96,289.904,289.932,113.0
2023-07-31 12:51:00,290.175,290.187,290.13,290.158,162.0
2023-07-31 12:44:00,290.056,290.068,290.011,290.039,834.0
2023-07-31 12:35:00,290.254,290.266,290.209,290.237,146.0
2023-07-31 12:34:00,290.373,290.385,290.328,290.356,248.0
2023-07-31 12:28:00,290.947,290.973,290.902,290.945,849.0
2023-07-31 12:27:00,291.229,291.241,291.184,291.212,234.0
2023-07-31 12:23:00,291.402,291.414,291.357,291.385,762.0
2023-07-31 12:20:00,291.085,291.097,291.04,291.068,807.0
2023-07-31 12:18:00,291.135,291.176,291.09,291.147,493.0
2023-07-31 12:15:00,291.224,291.236,291.011,291.039,492.0
2023-07-31 12:13:00,291.303,291.315,291.248,291.276,631.0
2023-07-31 12:11:00,291.283,291.419,291.238,291.39,744.0
2023-07-31 12:07:00,291.219,291.231,290.991,291.197,583.0
2023-07-31 12:05:00,291.066,291.077,291.021,291.049,225.0
2023-07-31 12:04:00,291.155,291.166,291.11,291.138,218.0
2023-07-31 12:01:00,291.219,291.231,291.174,291.202,110.0
2023-07-31 12:00:00,291.214,291.226,291.169,291.197,517.0
2023-07-31 11:58:00,290.967,291.191,290.902,290.93,720.0
2023-07-31 11:57:00,291.204,291.216,291.159,291.187,235.0
2023-07-31 11:55:00,290.878,290.924,290.833,290.895,1406.0
2023-07-31 11:53:00,290.67,290.681,290.625,290.653,295.0
2023-07-31 11:52:00,290.789,290.8,290.744,290.771,260.0
2023-07-31 11:50:00,291.422,291.433,291.174,291.202,1251.0
2023-07-31 11:49:00,291.6,291.651,291.555,291.593,627.0
2023-07-31 11:48:00,291.64,291.889,291.594,291.86,1138.0
2023-07-31 11:41:00,291.501,291.513,291.456,291.484,368.0
2023-07-31 11:37:00,291.427,291.438,291.382,291.41,712.0
2023-07-31 11:36:00,291.452,291.463,291.406,291.434,198.0
2023-07-31 11:32:00,291.501,291.513,291.456,291.484,592.0
2023-07-31 11:29:00,291.491,291.651,291.446,291.622,518.0
2023-07-31 11:27:00,291.659,291.671,291.614,291.642,264.0
2023-07-31 11:25:00,291.521,291.661,291.476,291.632,931.0
2023-07-31 11:24:00,291.64,291.651,291.594,291.622,154.0
2023-07-31 11:21:00,291.461,291.473,291.416,291.444,166.0
2023-07-31 11:19:00,291.699,291.711,291.654,291.682,111.0
2023-07-31 11:14:00,291.105,291.117,291.06,291.088,120.0
2023-07-31 11:12:00,290.927,290.939,290.752,290.78,722.0
2023-07-31 11:11:00,290.912,290.924,290.852,290.89,866.0
2023-07-31 11:10:00,290.878,290.889,290.833,290.861,1013.0
2023-07-31 11:07:00,290.67,290.691,290.625,290.663,685.0
2023-07-31 11:03:00,290.047,290.058,290.002,290.029,243.0
2023-07-31 11:00:00,290.106,290.137,289.71,289.738,1198.0
2023-07-31 10:59:00,289.428,289.44,289.383,289.411,530.0
2023-07-31 10:54:00,288.597,289.207,288.53,289.179,4101.0
2023-07-31 10:53:00,288.612,288.623,288.567,288.595,560.0
2023-07-31 10:52:00,288.785,288.796,288.74,288.768,327.0
2023-07-31 10:51:00,288.909,288.92,288.864,288.892,799.0
2023-07-31 10:50:00,289.275,289.286,288.983,289.01,609.0
2023-07-31 10:49:00,289.363,289.375,289.318,289.346,208.0
2023-07-31 10:48:00,289.72,289.732,289.675,289.703,126.0
2023-07-31 10:47:00,289.898,289.999,289.794,289.822,682.0
2023-07-31 10:46:00,289.977,290.068,289.917,290.039,535.0
2023-07-31 10:44:00,290.012,290.023,289.967,289.995,218.0
2023-07-31 10:43:00,290.131,290.142,289.967,290.054,966.0
2023-07-31 10:41:00,290.136,290.147,290.091,290.119,923.0
2023-07-31 10:40:00,289.938,289.949,289.893,289.921,316.0
2023-07-31 10:39:00,289.839,290.058,289.794,289.901,418.0
2023-07-31 10:38:00,290.304,290.315,290.051,290.079,1744.0
2023-07-31 10:37:00,290.309,290.32,290.264,290.292,183.0
2023-07-31 10:33:00,290.279,290.291,290.14,290.168,484.0
2023-07-31 10:31:00,290.442,290.474,290.397,290.445,741.0
2023-07-31 10:30:00,290.353,290.424,290.12,290.148,1642.0
2023-07-31 10:29:00,290.205,290.216,290.16,290.188,168.0
2023-07-31 10:26:00,290.205,290.271,290.16,290.242,869.0
2023-07-31 10:25:00,289.72,290.538,289.675,290.509,2009.0
2023-07-31 10:24:00,289.859,289.92,289.814,289.891,582.0
2023-07-31 10:22:00,290.086,290.315,289.734,289.861,3649.0
2023-07-31 10:20:00,290.324,290.513,290.279,290.341,712.0
2023-07-31 10:19:00,290.813,290.825,290.437,290.554,3614.0
2023-07-31 10:18:00,290.937,290.949,290.892,290.92,668.0
2023-07-31 10:17:00,291.303,291.315,290.966,290.994,908.0
2023-07-31 10:13:00,290.555,290.567,290.51,290.538,207.0
2023-07-31 10:12:00,290.531,290.543,290.486,290.514,460.0
2023-07-31 10:11:00,290.398,290.533,290.353,290.504,577.0
2023-07-31 10:09:00,290.423,290.444,290.318,290.346,399.0
2023-07-31 10:06:00,290.526,290.538,290.481,290.509,153.0
2023-07-31 10:04:00,290.19,290.202,290.145,290.173,156.0
2023-07-31 10:02:00,290.324,290.335,290.279,290.306,165.0
2023-07-31 10:01:00,290.232,290.632,290.036,290.584,1875.0
2023-07-31 09:59:00,290.136,290.394,290.091,290.257,694.0
2023-07-31 09:58:00,290.136,290.152,290.091,290.123,460.0
2023-07-31 09:57:00,290.017,290.642,289.972,290.613,1279.0
2023-07-31 09:56:00,289.938,289.949,289.893,289.921,174.0
2023-07-31 09:52:00,289.918,290.404,289.873,290.099,887.0
2023-07-31 09:48:00,290.076,290.266,290.031,290.237,1171.0
2023-07-31 09:47:00,289.28,289.989,289.141,289.96,1236.0
2023-07-31 09:45:00,289.403,289.88,289.225,289.782,1079.0
2023-07-31 09:44:00,289.304,289.316,289.25,289.278,509.0
2023-07-31 09:40:00,288.419,288.43,288.374,288.402,149.0
2023-07-31 09:37:00,288.32,288.331,288.27,288.298,385.0
2023-07-31 09:36:00,288.364,288.51,288.32,288.481,476.0
2023-07-31 09:32:00,288.839,288.851,288.795,288.822,166.0
2023-07-31 09:30:00,287.523,287.579,287.479,287.551,2418.0
2023-07-31 09:27:00,288.503,288.514,288.458,288.486,36.0
2023-07-31 08:05:00,285.921,285.942,285.876,285.914,3.0
2023-07-31 07:00:00,285.901,285.912,285.856,285.884,4.0
2023-07-31 04:08:00,285.901,285.912,285.856,285.884,4.0
2023-07-28 19:00:00,286.613,286.625,286.569,286.596,45593.0
2023-07-28 18:30:00,286.613,286.625,286.569,286.596,45593.0
2023-07-28 17:08:00,285.901,285.912,285.856,285.884,1.0
2023-07-28 16:12:00,286.613,286.625,286.569,286.596,2.0
2023-07-28 16:10:00,286.613,286.625,286.569,286.596,45593.0
2023-07-28 16:06:00,286.613,286.625,286.569,286.596,9017.0
2023-07-28 16:04:00,280.894,280.905,280.851,280.878,1.0
2023-07-28 16:03:00,286.613,286.625,286.569,286.596,137.0
2023-07-28 16:01:00,286.613,286.625,286.569,286.596,729.0
2023-07-28 16:00:00,286.514,286.664,286.47,286.596,95868.0
2023-07-28 15:59:00,286.554,286.674,286.43,286.507,13300.0
2023-07-28 15:58:00,286.816,286.832,286.46,286.487,4434.0
2023-07-28 15:57:00,286.737,287.06,286.668,286.799,8282.0
2023-07-28 15:56:00,286.697,286.842,286.653,286.705,1616.0
2023-07-28 15:55:00,286.653,286.832,286.608,286.685,1913.0
2023-07-28 15:54:00,286.722,286.793,286.628,286.745,2400.0
2023-07-28 15:53:00,286.875,286.887,286.569,286.656,3882.0
2023-07-28 15:52:00,286.405,286.892,286.311,286.863,3733.0
2023-07-28 15:51:00,286.514,286.585,286.403,286.448,1105.0
2023-07-28 15:50:00,286.643,286.664,286.49,286.517,2240.0
2023-07-28 15:49:00,286.376,286.575,286.321,286.547,3122.0
2023-07-28 15:48:00,286.499,286.545,286.292,286.354,3552.0
2023-07-28 15:47:00,286.336,286.56,286.292,286.532,1290.0
2023-07-28 15:46:00,286.188,286.249,286.133,286.22,1657.0
2023-07-28 15:45:00,286.153,286.164,286.054,286.136,565.0
2023-07-28 15:44:00,286.178,286.189,286.064,286.092,608.0
2023-07-28 15:43:00,286.178,286.189,286.133,286.161,436.0
2023-07-28 15:41:00,286.188,286.278,286.143,286.24,1586.0
2023-07-28 15:40:00,286.653,286.674,286.331,286.364,3631.0
2023-07-28 15:39:00,286.623,286.704,286.579,286.641,892.0
2023-07-28 15:38:00,286.361,286.625,286.316,286.596,876.0
2023-07-28 15:37:00,286.301,286.313,286.257,286.285,198.0
2023-07-28 15:36:00,286.311,286.466,286.267,286.438,263.0
2023-07-28 15:35:00,286.366,286.377,286.321,286.349,474.0
2023-07-28 15:34:00,286.257,286.268,286.213,286.24,548.0
2023-07-28 15:33:00,286.227,286.239,286.183,286.21,330.0
2023-07-28 15:31:00,286.198,286.239,286.074,286.102,891.0
2023-07-28 15:29:00,286.084,286.145,286.039,286.067,908.0
2023-07-28 15:27:00,286.059,286.07,285.856,285.884,611.0
2023-07-28 15:25:00,285.827,285.838,285.782,285.81,300.0
2023-07-28 15:24:00,285.831,285.843,285.782,285.81,337.0
2023-07-28 15:22:00,285.856,285.868,285.812,285.839,582.0
2023-07-28 15:21:00,285.792,285.803,285.678,285.706,1137.0
2023-07-28 15:20:00,285.718,285.729,285.673,285.701,362.0
2023-07-28 15:19:00,285.693,285.704,285.649,285.676,315.0
2023-07-28 15:18:00,285.892,285.903,285.847,285.875,266.0
2023-07-28 15:16:00,285.904,285.915,285.859,285.887,210.0
2023-07-28 15:13:00,285.782,285.882,285.738,285.854,969.0
2023-07-28 15:11:00,285.708,285.783,285.663,285.755,1288.0
2023-07-28 15:10:00,285.643,285.655,285.599,285.627,248.0
2023-07-28 15:09:00,285.564,285.576,285.52,285.548,628.0
2023-07-28 15:08:00,285.455,285.467,285.357,285.389,896.0
2023-07-28 15:06:00,285.337,285.407,285.292,285.379,1219.0
2023-07-28 15:05:00,285.332,285.383,285.288,285.355,485.0
2023-07-28 15:04:00,285.327,285.338,285.283,285.31,249.0
2023-07-28 15:03:00,285.129,285.338,285.085,285.31,1291.0
2023-07-28 15:02:00,284.99,285.001,284.877,284.904,241.0
2023-07-28 15:00:00,284.832,284.893,284.788,284.865,353.0
2023-07-28 14:55:00,284.911,284.972,284.837,284.944,566.0
2023-07-28 14:54:00,284.694,284.705,284.649,284.677,164.0
2023-07-28 14:53:00,284.911,284.923,284.867,284.895,337.0
2023-07-28 14:50:00,284.906,284.918,284.862,284.89,109.0
2023-07-28 14:45:00,285.05,285.061,285.006,285.033,285.0
2023-07-28 14:44:00,284.956,284.968,284.912,284.939,134.0
2023-07-28 14:43:00,284.966,284.977,284.699,284.726,657.0
2023-07-28 14:42:00,284.995,285.007,284.951,284.979,954.0
2023-07-28 14:39:00,285.169,285.18,285.124,285.152,183.0
2023-07-28 14:38:00,285.208,285.239,285.164,285.211,620.0
2023-07-28 14:37:00,285.386,285.398,285.342,285.369,346.0
2023-07-28 14:36:00,285.386,285.398,285.342,285.369,140.0
2023-07-28 14:34:00,285.228,285.432,285.184,285.364,2417.0
2023-07-28 14:32:00,285.564,285.576,285.421,285.449,452.0
2023-07-28 14:27:00,285.148,285.16,285.104,285.132,193.0
2023-07-28 14:26:00,285.307,285.348,285.263,285.32,390.0
2023-07-28 14:25:00,285.337,285.348,285.292,285.32,135.0
2023-07-28 14:21:00,285.347,285.358,285.302,285.33,190.0
2023-07-28 14:15:00,285.05,285.14,284.956,285.023,1128.0
2023-07-28 14:13:00,284.862,284.873,284.818,284.845,248.0
2023-07-28 14:12:00,284.901,284.913,284.857,284.885,154.0
